Date,Revenue
2016-01-10,30.0
2016-01-10,39.0
2014-01-16,44.0
2014-01-16,91.0
2016-01-16,52.0
2016-01-16,96.0
2014-02-11,74.0
2016-02-11,78.0
2014-02-26,131.0
2016-02-26,135.0
2014-02-28,4.0
2016-02-28,4.0
2014-03-11,30.0
2016-03-11,30.0
2014-03-13,9.0
2016-03-13,17.0
2014-03-14,122.0
2016-03-14,126.0
2014-03-24,87.0
2016-03-24,74.0
2014-04-01,52.0
2014-04-01,74.0
2016-04-01,57.0
2016-04-01,61.0
2014-04-15,70.0
2014-04-15,35.0
2016-04-15,78.0
2016-04-15,35.0
2014-04-17,48.0
2014-04-17,70.0
2016-04-17,48.0
2016-04-17,61.0
2014-04-29,131.0
2014-04-29,26.0
2014-04-29,4.0
2016-04-29,126.0
2016-04-29,22.0
2016-04-29,4.0
2014-06-20,126.0
2016-06-20,135.0
2014-06-28,109.0
2016-06-28,109.0
2014-07-20,26.0
2014-07-20,74.0
2014-07-20,104.0
2016-07-20,17.0
2016-07-20,65.0
2016-07-20,100.0
2014-01-19,51.0
2016-01-19,55.0
2014-02-01,107.0
2014-02-01,20.0
2016-02-01,103.0
2016-02-01,12.0
2014-02-18,59.0
2016-02-18,59.0
2014-02-28,8.0
2014-02-28,12.0
2016-02-28,12.0
2016-02-28,12.0
2014-03-09,99.0
2014-03-09,75.0
2016-03-09,99.0
2016-03-09,67.0
2014-03-20,103.0
2014-03-20,8.0
2016-03-20,95.0
2016-03-20,12.0
2014-04-02,83.0
2016-04-02,75.0
2014-04-07,91.0
2014-04-07,24.0
2016-04-07,83.0
2016-04-07,12.0
2014-06-05,36.0
2016-06-05,43.0
2014-06-23,119.0
2014-06-23,8.0
2014-06-23,107.0
2014-06-23,4.0
2016-06-23,122.0
2016-06-23,16.0
2016-06-23,95.0
2016-06-23,8.0
2014-06-28,91.0
2014-06-28,91.0
2016-06-28,79.0
2016-06-28,91.0
2014-07-25,24.0
2014-07-25,91.0
2016-07-25,28.0
2016-07-25,79.0
2013-11-05,16.0
2013-11-05,49.0
2015-11-05,16.0
2015-11-05,44.0
2013-09-18,46.0
2013-09-18,28.0
2015-09-18,50.0
2015-09-18,29.0
2014-02-17,36.0
2014-02-17,3.0
2016-02-17,36.0
2016-02-17,2.0
2014-06-16,36.0
2014-06-16,21.0
2016-06-16,36.0
2016-06-16,22.0
2013-08-01,15.0
2015-08-01,10.0
2013-08-17,34.0
2013-08-17,25.0
2013-08-17,132.0
2015-08-17,29.0
2015-08-17,20.0
2015-08-17,137.0
2013-08-29,49.0
2015-08-29,59.0
2013-08-31,20.0
2015-08-31,25.0
2013-09-13,49.0
2013-09-13,103.0
2015-09-13,59.0
2015-09-13,88.0
2013-09-17,25.0
2013-09-17,10.0
2013-09-17,20.0
2015-09-17,20.0
2015-09-17,20.0
2015-09-17,29.0
2013-10-02,132.0
2013-10-02,98.0
2015-10-02,127.0
2015-10-02,98.0
2013-10-08,10.0
2015-10-08,5.0
2013-10-13,93.0
2013-10-13,25.0
2013-10-13,83.0
2015-10-13,103.0
2015-10-13,10.0
2015-10-13,83.0
2013-10-24,54.0
2013-10-24,113.0
2015-10-24,64.0
2015-10-24,108.0
2013-10-25,118.0
2015-10-25,127.0
2013-11-09,78.0
2015-11-09,74.0
2013-11-12,103.0
2013-11-12,44.0
2015-11-12,98.0
2015-11-12,39.0
2013-11-19,34.0
2013-11-19,44.0
2013-11-19,78.0
2015-11-19,29.0
2015-11-19,29.0
2015-11-19,74.0
2013-11-30,88.0
2015-11-30,74.0
2014-01-16,29.0
2014-01-16,137.0
2014-01-16,5.0
2016-01-16,15.0
2016-01-16,147.0
2016-01-16,15.0
2014-01-19,69.0
2014-01-19,78.0
2016-01-19,54.0
2016-01-19,69.0
2014-02-05,83.0
2016-02-05,93.0
2014-02-19,15.0
2016-02-19,5.0
2014-03-19,142.0
2014-03-19,29.0
2016-03-19,142.0
2016-03-19,25.0
2014-04-16,83.0
2014-04-16,127.0
2016-04-16,88.0
2016-04-16,118.0
2014-04-17,34.0
2014-04-17,123.0
2016-04-17,39.0
2016-04-17,132.0
2014-04-24,29.0
2014-04-24,108.0
2014-04-24,108.0
2016-04-24,20.0
2016-04-24,118.0
2016-04-24,118.0
2014-04-29,15.0
2014-04-29,132.0
2016-04-29,20.0
2016-04-29,123.0
2014-05-17,142.0
2016-05-17,137.0
2014-05-21,64.0
2016-05-21,69.0
2014-06-08,15.0
2014-06-08,49.0
2014-06-08,20.0
2016-06-08,5.0
2016-06-08,49.0
2016-06-08,10.0
2014-06-22,64.0
2014-06-22,83.0
2016-06-22,74.0
2016-06-22,74.0
2014-07-05,29.0
2014-07-05,98.0
2016-07-05,25.0
2016-07-05,88.0
2014-07-08,44.0
2016-07-08,34.0
2013-09-11,105.0
2015-09-11,101.0
2013-10-15,47.0
2013-10-15,74.0
2013-10-15,117.0
2015-10-15,55.0
2015-10-15,70.0
2015-10-15,109.0
2013-12-04,78.0
2015-12-04,74.0
2014-03-10,66.0
2014-03-10,43.0
2016-03-10,70.0
2016-03-10,51.0
2014-06-22,66.0
2014-06-22,62.0
2016-06-22,70.0
2016-06-22,62.0
2014-07-14,66.0
2014-07-14,8.0
2016-07-14,59.0
2016-07-14,12.0
2013-07-11,20.0
2013-07-11,142.0
2015-07-11,10.0
2015-07-11,137.0
2013-07-22,147.0
2015-07-22,147.0
2013-09-03,142.0
2013-09-03,98.0
2015-09-03,152.0
2015-09-03,103.0
2013-09-17,69.0
2013-09-17,142.0
2015-09-17,54.0
2015-09-17,152.0
2013-10-25,54.0
2015-10-25,59.0
2013-11-10,123.0
2015-11-10,108.0
2013-11-18,69.0
2013-11-18,98.0
2015-11-18,74.0
2015-11-18,83.0
2013-11-24,98.0
2013-11-24,137.0
2015-11-24,98.0
2015-11-24,147.0
2013-12-14,59.0
2013-12-14,88.0
2013-12-14,49.0
2015-12-14,64.0
2015-12-14,93.0
2015-12-14,54.0
2014-01-13,147.0
2016-01-13,157.0
2014-02-15,88.0
2014-02-15,44.0
2016-02-15,78.0
2016-02-15,54.0
2014-02-21,15.0
2016-02-21,5.0
2014-03-14,113.0
2016-03-14,98.0
2014-03-27,127.0
2014-03-27,20.0
2016-03-27,132.0
2016-03-27,10.0
2014-04-07,147.0
2016-04-07,142.0
2014-04-19,127.0
2014-04-19,29.0
2014-04-19,44.0
2016-04-19,132.0
2016-04-19,15.0
2016-04-19,54.0
2014-05-06,88.0
2014-05-06,39.0
2016-05-06,88.0
2016-05-06,29.0
2014-05-12,64.0
2014-05-12,54.0
2016-05-12,49.0
2016-05-12,54.0
2014-05-22,98.0
2016-05-22,93.0
2014-06-08,49.0
2014-06-08,137.0
2016-06-08,39.0
2016-06-08,142.0
2014-06-30,29.0
2016-06-30,34.0
2014-07-04,108.0
2014-07-04,98.0
2014-07-04,123.0
2016-07-04,108.0
2016-07-04,88.0
2016-07-04,123.0
2013-09-26,2.0
2015-09-26,2.0
2013-10-15,22.0
2013-10-15,42.0
2015-10-15,23.0
2015-10-15,39.0
2013-11-19,30.0
2015-11-19,27.0
2013-12-11,5.0
2015-12-11,3.0
2013-12-18,36.0
2015-12-18,33.0
2013-12-30,22.0
2013-12-30,25.0
2015-12-30,17.0
2015-12-30,23.0
2014-01-08,11.0
2014-01-08,37.0
2014-01-08,3.0
2016-01-08,11.0
2016-01-08,41.0
2016-01-08,3.0
2014-02-24,3.0
2014-02-24,36.0
2014-02-24,11.0
2016-02-24,2.0
2016-02-24,31.0
2016-02-24,14.0
2014-03-19,34.0
2014-03-19,19.0
2016-03-19,37.0
2016-03-19,20.0
2014-03-23,28.0
2016-03-23,30.0
2014-04-09,25.0
2016-04-09,28.0
2014-04-19,22.0
2014-04-19,27.0
2014-04-19,19.0
2016-04-19,20.0
2016-04-19,30.0
2016-04-19,16.0
2014-04-21,45.0
2016-04-21,45.0
2014-05-11,33.0
2016-05-11,30.0
2014-05-16,28.0
2014-05-16,42.0
2014-05-16,11.0
2014-05-16,45.0
2016-05-16,31.0
2016-05-16,41.0
2016-05-16,8.0
2016-05-16,45.0
2014-05-15,497.0
2014-05-15,359.0
2016-05-15,469.0
2016-05-15,359.0
2013-09-03,39.0
2015-09-03,44.0
2013-09-09,64.0
2013-09-09,10.0
2015-09-09,64.0
2015-09-09,5.0
2013-09-10,78.0
2013-09-10,44.0
2015-09-10,83.0
2015-09-10,54.0
2013-09-12,20.0
2013-09-12,74.0
2015-09-12,5.0
2015-09-12,59.0
2013-10-13,29.0
2015-10-13,34.0
2013-11-30,118.0
2013-11-30,64.0
2015-11-30,113.0
2015-11-30,59.0
2013-12-05,25.0
2013-12-05,142.0
2015-12-05,29.0
2015-12-05,137.0
2013-12-09,34.0
2015-12-09,29.0
2014-02-18,5.0
2016-02-18,5.0
2014-04-11,69.0
2014-04-11,10.0
2016-04-11,64.0
2016-04-11,10.0
2014-05-02,113.0
2014-05-02,127.0
2016-05-02,113.0
2016-05-02,127.0
2014-05-08,74.0
2016-05-08,83.0
2014-06-10,93.0
2016-06-10,103.0
2014-06-21,20.0
2016-06-21,29.0
2013-08-27,147.0
2015-08-27,180.0
2013-11-20,475.0
2015-11-20,475.0
2013-11-29,377.0
2015-11-29,377.0
2014-03-14,459.0
2014-03-14,475.0
2014-03-14,115.0
2016-03-14,442.0
2016-03-14,426.0
2016-03-14,82.0
2013-08-19,891.0
2015-08-19,891.0
2014-03-09,59.0
2016-03-09,119.0
2014-04-03,594.0
2014-04-03,119.0
2016-04-03,535.0
2016-04-03,149.0
2014-05-13,505.0
2016-05-13,446.0
2013-10-03,25.0
2013-10-03,15.0
2015-10-03,30.0
2015-10-03,5.0
2014-01-14,144.0
2016-01-14,139.0
2014-02-27,89.0
2014-02-27,64.0
2016-02-27,79.0
2016-02-27,54.0
2014-05-29,109.0
2016-05-29,104.0
2013-08-08,43.0
2015-08-08,40.0
2013-07-17,115.0
2013-07-17,144.0
2015-07-17,29.0
2015-07-17,201.0
2013-08-31,517.0
2013-08-31,775.0
2015-08-31,431.0
2015-08-31,689.0
2013-12-22,32.0
2013-12-22,32.0
2015-12-22,35.0
2015-12-22,30.0
2013-12-24,11.0
2015-12-24,14.0
2014-04-01,16.0
2014-04-01,22.0
2014-04-01,13.0
2016-04-01,14.0
2016-04-01,25.0
2016-04-01,13.0
2014-05-20,30.0
2016-05-20,33.0
2013-08-05,39.0
2015-08-05,43.0
2013-09-17,10.0
2015-09-17,12.0
2013-09-22,2.0
2013-09-22,6.0
2015-09-22,6.0
2015-09-22,10.0
2013-10-14,39.0
2015-10-14,43.0
2013-10-20,20.0
2013-10-20,51.0
2015-10-20,18.0
2015-10-20,51.0
2013-10-22,4.0
2013-10-22,33.0
2015-10-22,2.0
2015-10-22,31.0
2013-11-15,57.0
2013-11-15,2.0
2015-11-15,59.0
2015-11-15,6.0
2013-11-19,33.0
2013-11-19,33.0
2013-11-19,53.0
2013-11-19,37.0
2015-11-19,35.0
2015-11-19,35.0
2015-11-19,51.0
2015-11-19,35.0
2013-11-24,29.0
2013-11-24,18.0
2013-11-24,18.0
2013-11-24,12.0
2015-11-24,31.0
2015-11-24,16.0
2015-11-24,16.0
2015-11-24,16.0
2013-12-04,16.0
2015-12-04,12.0
2013-12-15,41.0
2015-12-15,45.0
2013-12-17,2.0
2015-12-17,2.0
2014-01-02,55.0
2016-01-02,51.0
2014-01-07,49.0
2014-01-07,45.0
2016-01-07,43.0
2016-01-07,41.0
2014-02-01,6.0
2016-02-01,4.0
2014-02-06,31.0
2016-02-06,29.0
2014-02-13,35.0
2014-02-13,12.0
2016-02-13,31.0
2016-02-13,12.0
2014-03-01,10.0
2016-03-01,10.0
2014-03-22,8.0
2014-03-22,22.0
2016-03-22,4.0
2016-03-22,24.0
2014-03-28,29.0
2014-03-28,20.0
2016-03-28,31.0
2016-03-28,20.0
2014-04-19,55.0
2014-04-19,14.0
2016-04-19,57.0
2016-04-19,8.0
2014-04-20,22.0
2014-04-20,24.0
2016-04-20,22.0
2016-04-20,24.0
2014-04-22,35.0
2016-04-22,29.0
2014-05-12,18.0
2014-05-12,10.0
2016-05-12,12.0
2016-05-12,12.0
2014-05-23,45.0
2014-05-23,53.0
2016-05-23,39.0
2016-05-23,53.0
2014-05-31,59.0
2014-05-31,33.0
2016-05-31,55.0
2016-05-31,33.0
2014-06-06,53.0
2014-06-06,24.0
2016-06-06,53.0
2016-06-06,22.0
2014-06-21,39.0
2016-06-21,33.0
2013-09-01,683.0
2013-09-01,594.0
2015-09-01,594.0
2015-09-01,594.0
2013-09-27,267.0
2013-09-27,119.0
2013-09-27,297.0
2015-09-27,208.0
2015-09-27,178.0
2015-09-27,238.0
2013-10-07,624.0
2015-10-07,653.0
2013-10-13,564.0
2013-10-13,743.0
2015-10-13,594.0
2015-10-13,772.0
2013-11-10,772.0
2013-11-10,267.0
2015-11-10,713.0
2015-11-10,327.0
2013-11-27,594.0
2015-11-27,505.0
2013-12-12,416.0
2013-12-12,713.0
2013-12-12,535.0
2015-12-12,475.0
2015-12-12,653.0
2015-12-12,505.0
2014-01-07,535.0
2014-01-07,446.0
2014-01-07,119.0
2016-01-07,505.0
2016-01-07,505.0
2016-01-07,30.0
2014-01-15,594.0
2016-01-15,653.0
2014-01-22,594.0
2016-01-22,505.0
2014-02-25,475.0
2014-02-25,446.0
2016-02-25,386.0
2016-02-25,475.0
2014-03-17,535.0
2014-03-17,832.0
2016-03-17,564.0
2016-03-17,802.0
2014-03-24,683.0
2014-03-24,743.0
2016-03-24,713.0
2016-03-24,713.0
2014-04-07,653.0
2014-04-07,386.0
2016-04-07,713.0
2016-04-07,416.0
2014-04-27,238.0
2016-04-27,149.0
2014-06-02,446.0
2014-06-02,297.0
2014-06-02,446.0
2016-06-02,416.0
2016-06-02,356.0
2016-06-02,386.0
2014-07-09,891.0
2016-07-09,802.0
2013-08-03,74.0
2013-08-03,94.0
2015-08-03,79.0
2015-08-03,79.0
2013-08-13,10.0
2013-08-13,109.0
2015-08-13,5.0
2015-08-13,119.0
2013-08-21,40.0
2015-08-21,35.0
2013-08-29,5.0
2013-08-29,45.0
2015-08-29,5.0
2015-08-29,35.0
2013-09-13,104.0
2013-09-13,89.0
2015-09-13,114.0
2015-09-13,94.0
2013-09-19,119.0
2013-09-19,139.0
2015-09-19,119.0
2015-09-19,129.0
2013-09-21,54.0
2015-09-21,54.0
2013-09-23,5.0
2013-09-23,15.0
2013-09-23,54.0
2015-09-23,5.0
2015-09-23,5.0
2015-09-23,45.0
2013-09-28,89.0
2013-09-28,69.0
2015-09-28,79.0
2015-09-28,64.0
2013-10-03,74.0
2015-10-03,79.0
2013-10-18,25.0
2013-10-18,59.0
2015-10-18,15.0
2015-10-18,54.0
2013-10-20,109.0
2015-10-20,114.0
2013-10-21,50.0
2013-10-21,54.0
2015-10-21,50.0
2015-10-21,45.0
2013-10-24,124.0
2013-10-24,5.0
2013-10-24,149.0
2015-10-24,109.0
2015-10-24,5.0
2015-10-24,149.0
2013-10-28,104.0
2013-10-28,104.0
2015-10-28,114.0
2015-10-28,109.0
2013-11-13,144.0
2015-11-13,139.0
2013-11-14,40.0
2015-11-14,25.0
2013-11-18,89.0
2015-11-18,89.0
2013-11-19,99.0
2013-11-19,139.0
2013-11-19,144.0
2013-11-19,10.0
2015-11-19,99.0
2015-11-19,139.0
2015-11-19,134.0
2015-11-19,5.0
2013-11-22,54.0
2013-11-22,20.0
2015-11-22,40.0
2015-11-22,15.0
2013-11-27,79.0
2013-11-27,104.0
2013-11-27,69.0
2015-11-27,79.0
2015-11-27,104.0
2015-11-27,59.0
2013-12-05,129.0
2013-12-05,79.0
2015-12-05,134.0
2015-12-05,84.0
2013-12-09,114.0
2015-12-09,99.0
2013-12-12,54.0
2013-12-12,30.0
2015-12-12,40.0
2015-12-12,20.0
2013-12-24,109.0
2015-12-24,99.0
2014-01-06,74.0
2016-01-06,69.0
2014-01-10,139.0
2014-01-10,144.0
2016-01-10,134.0
2016-01-10,144.0
2014-01-11,139.0
2014-01-11,74.0
2016-01-11,139.0
2016-01-11,79.0
2014-01-26,129.0
2014-01-26,104.0
2016-01-26,134.0
2016-01-26,99.0
2014-01-30,94.0
2014-01-30,25.0
2014-01-30,124.0
2016-01-30,79.0
2016-01-30,15.0
2016-01-30,109.0
2014-03-01,94.0
2014-03-01,79.0
2016-03-01,94.0
2016-03-01,79.0
2014-03-16,149.0
2014-03-16,104.0
2016-03-16,149.0
2016-03-16,89.0
2014-03-24,59.0
2016-03-24,59.0
2014-03-29,20.0
2014-03-29,104.0
2016-03-29,20.0
2016-03-29,104.0
2014-04-01,129.0
2016-04-01,139.0
2014-04-08,134.0
2014-04-08,114.0
2014-04-08,109.0
2016-04-08,139.0
2016-04-08,104.0
2016-04-08,109.0
2014-05-04,139.0
2014-05-04,94.0
2016-05-04,134.0
2016-05-04,99.0
2014-05-13,50.0
2016-05-13,45.0
2014-06-08,104.0
2014-06-08,45.0
2016-06-08,104.0
2016-06-08,40.0
2014-06-11,5.0
2014-06-11,20.0
2016-06-11,5.0
2016-06-11,20.0
2014-07-13,99.0
2014-07-13,124.0
2016-07-13,84.0
2016-07-13,129.0
2014-07-23,124.0
2014-07-23,89.0
2016-07-23,114.0
2016-07-23,94.0
2014-07-26,15.0
2014-07-26,99.0
2016-07-26,25.0
2016-07-26,104.0
2013-07-04,206.0
2013-07-04,576.0
2015-07-04,165.0
2015-07-04,515.0
2013-07-31,185.0
2015-07-31,185.0
2013-08-24,185.0
2013-08-24,226.0
2015-08-24,206.0
2015-08-24,206.0
2013-09-29,206.0
2013-09-29,453.0
2015-09-29,247.0
2015-09-29,453.0
2013-11-18,350.0
2013-11-18,206.0
2015-11-18,309.0
2015-11-18,165.0
2013-11-28,165.0
2013-11-28,473.0
2013-11-28,556.0
2015-11-28,123.0
2015-11-28,515.0
2015-11-28,597.0
2013-12-18,453.0
2013-12-18,144.0
2015-12-18,494.0
2015-12-18,165.0
2013-12-22,288.0
2013-12-22,309.0
2015-12-22,309.0
2015-12-22,329.0
2013-12-24,576.0
2013-12-24,432.0
2015-12-24,576.0
2015-12-24,453.0
2013-12-25,62.0
2013-12-25,494.0
2015-12-25,21.0
2015-12-25,453.0
2014-02-20,617.0
2014-02-20,556.0
2016-02-20,576.0
2016-02-20,597.0
2014-03-14,412.0
2014-03-14,576.0
2016-03-14,370.0
2016-03-14,535.0
2014-03-19,62.0
2016-03-19,82.0
2014-04-09,123.0
2016-04-09,144.0
2014-04-22,185.0
2016-04-22,206.0
2014-05-02,556.0
2016-05-02,597.0
2014-05-18,247.0
2016-05-18,206.0
2014-05-19,103.0
2014-05-19,576.0
2016-05-19,123.0
2016-05-19,597.0
2013-10-03,35.0
2013-10-03,42.0
2015-10-03,33.0
2015-10-03,42.0
2014-06-16,50.0
2016-06-16,46.0
2013-07-15,111.0
2013-07-15,53.0
2015-07-15,107.0
2015-07-15,49.0
2014-02-02,46.0
2016-02-02,46.0
2013-11-04,431.0
2013-11-04,293.0
2015-11-04,465.0
2015-11-04,258.0
2014-05-01,344.0
2016-05-01,379.0
2013-12-18,8.0
2015-12-18,10.0
2013-09-05,4.0
2013-09-05,22.0
2015-09-05,4.0
2015-09-05,13.0
2013-11-17,99.0
2013-11-17,22.0
2015-11-17,99.0
2015-11-17,9.0
2013-12-16,69.0
2015-12-16,69.0
2014-05-28,73.0
2014-05-28,9.0
2016-05-28,73.0
2016-05-28,17.0
2014-04-15,534.0
2014-04-15,347.0
2016-04-15,561.0
2016-04-15,401.0
2013-10-10,52.0
2015-10-10,56.0
2013-12-23,108.0
2013-12-23,104.0
2013-12-23,4.0
2015-12-23,100.0
2015-12-23,112.0
2015-12-23,4.0
2014-07-28,2.0
2014-07-28,20.0
2016-07-28,2.0
2016-07-28,20.0
2013-12-02,379.0
2013-12-02,517.0
2015-12-02,413.0
2015-12-02,499.0
2013-11-29,186.0
2013-11-29,186.0
2013-11-29,23.0
2015-11-29,233.0
2015-11-29,116.0
2015-11-29,23.0
2013-11-23,43.0
2015-11-23,41.0
2013-07-11,30.0
2015-07-11,26.0
2014-04-17,5.0
2014-04-17,26.0
2016-04-17,2.0
2016-04-17,24.0
2014-02-07,564.0
2014-02-07,121.0
2016-02-07,524.0
2016-02-07,161.0
2014-03-17,544.0
2014-03-17,383.0
2016-03-17,524.0
2016-03-17,343.0
2014-06-12,202.0
2014-06-12,524.0
2016-06-12,141.0
2016-06-12,504.0
2014-06-19,40.0
2016-06-19,81.0
2014-03-19,10.0
2016-03-19,7.0
2013-11-30,407.0
2013-11-30,536.0
2015-11-30,351.0
2015-11-30,517.0
2013-10-09,3.0
2015-10-09,3.0
2014-04-26,40.0
2014-04-26,141.0
2016-04-26,81.0
2016-04-26,161.0
2013-07-01,438.0
2013-07-01,219.0
2015-07-01,475.0
2015-07-01,256.0
2014-03-06,73.0
2014-03-06,475.0
2014-03-06,384.0
2016-03-06,18.0
2016-03-06,457.0
2016-03-06,420.0
2014-07-04,104.0
2016-07-04,104.0
2014-07-28,38.0
2016-07-28,45.0
2013-09-07,92.0
2013-09-07,20.0
2015-09-07,89.0
2015-09-07,16.0
2014-02-20,30.0
2014-02-20,10.0
2016-02-20,23.0
2016-02-20,16.0
2014-05-18,52.0
2014-05-18,23.0
2014-05-18,26.0
2016-05-18,49.0
2016-05-18,16.0
2016-05-18,30.0
2014-06-11,39.0
2014-06-11,23.0
2016-06-11,39.0
2016-06-11,13.0
2013-09-16,174.0
2013-09-16,609.0
2015-09-16,218.0
2015-09-16,566.0
2013-11-18,261.0
2013-11-18,239.0
2015-11-18,305.0
2015-11-18,174.0
2013-12-06,239.0
2013-12-06,392.0
2015-12-06,239.0
2015-12-06,348.0
2014-03-29,522.0
2016-03-29,566.0
2013-07-28,11.0
2013-07-28,9.0
2013-07-28,43.0
2015-07-28,9.0
2015-07-28,6.0
2015-07-28,43.0
2014-05-01,18.0
2016-05-01,18.0
2014-05-11,21.0
2014-05-11,10.0
2014-05-11,41.0
2014-05-11,23.0
2016-05-11,25.0
2016-05-11,11.0
2016-05-11,43.0
2016-05-11,21.0
2013-08-25,50.0
2013-08-25,44.0
2015-08-25,52.0
2015-08-25,48.0
2013-08-28,79.0
2013-08-28,36.0
2015-08-28,79.0
2015-08-28,33.0
2013-12-23,31.0
2013-12-23,58.0
2015-12-23,35.0
2015-12-23,54.0
2013-09-16,2.0
2013-09-16,57.0
2015-09-16,2.0
2015-09-16,55.0
2013-11-08,2.0
2015-11-08,2.0
2014-04-16,53.0
2016-04-16,51.0
2014-01-24,7.0
2016-01-24,8.0
2013-09-18,512.0
2013-09-18,18.0
2015-09-18,475.0
2015-09-18,18.0
2013-09-23,274.0
2013-09-23,475.0
2015-09-23,238.0
2015-09-23,420.0
2014-06-11,274.0
2016-06-11,311.0
2014-06-14,27.0
2016-06-14,27.0
2014-02-28,32.0
2014-02-28,45.0
2016-02-28,28.0
2016-02-28,39.0
2014-02-06,493.0
2014-02-06,548.0
2014-02-06,457.0
2016-02-06,493.0
2016-02-06,530.0
2016-02-06,475.0
2014-05-15,292.0
2016-05-15,274.0
2013-10-20,78.0
2013-10-20,52.0
2015-10-20,26.0
2015-10-20,26.0
2013-10-21,783.0
2013-10-21,444.0
2015-10-21,705.0
2015-10-21,496.0
2014-01-30,496.0
2014-01-30,392.0
2016-01-30,418.0
2016-01-30,418.0
2014-05-17,157.0
2014-05-17,626.0
2014-05-17,365.0
2016-05-17,183.0
2016-05-17,548.0
2016-05-17,418.0
2014-07-11,183.0
2014-07-11,287.0
2016-07-11,131.0
2016-07-11,209.0
2014-07-16,600.0
2014-07-16,783.0
2016-07-16,522.0
2016-07-16,783.0
2013-12-06,38.0
2013-12-06,31.0
2015-12-06,42.0
2015-12-06,35.0
2014-05-14,33.0
2016-05-14,28.0
2013-12-23,17.0
2015-12-23,17.0
2014-02-10,172.0
2014-02-10,482.0
2016-02-10,121.0
2016-02-10,431.0
2013-10-28,36.0
2015-10-28,31.0
2013-11-06,26.0
2013-11-06,39.0
2015-11-06,25.0
2015-11-06,41.0
2013-12-17,36.0
2013-12-17,20.0
2015-12-17,38.0
2015-12-17,21.0
2014-04-04,41.0
2014-04-04,25.0
2016-04-04,43.0
2016-04-04,26.0
2014-04-21,8.0
2016-04-21,11.0
2014-05-07,30.0
2016-05-07,33.0
2014-06-24,31.0
2016-06-24,26.0
2013-09-20,75.0
2015-09-20,82.0
2013-10-24,85.0
2013-10-24,95.0
2015-10-24,85.0
2015-10-24,89.0
2014-06-14,20.0
2014-06-14,49.0
2016-06-14,26.0
2016-06-14,52.0
2014-06-21,85.0
2014-06-21,56.0
2016-06-21,79.0
2016-06-21,56.0
2013-10-06,465.0
2015-10-06,448.0
2013-11-13,34.0
2015-11-13,17.0
2014-03-11,69.0
2016-03-11,103.0
2014-04-26,413.0
2014-04-26,52.0
2016-04-26,396.0
2016-04-26,34.0
2014-05-04,379.0
2014-05-04,258.0
2016-05-04,396.0
2016-05-04,258.0
2014-05-07,292.0
2014-05-07,402.0
2014-05-07,512.0
2016-05-07,274.0
2016-05-07,384.0
2016-05-07,548.0
2014-01-14,49.0
2014-01-14,41.0
2016-01-14,52.0
2016-01-14,44.0
2014-03-18,10.0
2014-03-18,20.0
2016-03-18,13.0
2016-03-18,21.0
2014-04-18,31.0
2014-04-18,33.0
2014-04-18,15.0
2016-04-18,33.0
2016-04-18,36.0
2016-04-18,10.0
2014-06-17,41.0
2014-06-17,18.0
2016-06-17,43.0
2016-06-17,20.0
2014-07-01,15.0
2016-07-01,18.0
2013-12-11,48.0
2013-12-11,36.0
2015-12-11,44.0
2015-12-11,31.0
2013-10-30,420.0
2013-10-30,201.0
2015-10-30,365.0
2015-10-30,146.0
2013-11-04,402.0
2013-11-04,311.0
2015-11-04,420.0
2015-11-04,256.0
2013-11-21,493.0
2013-11-21,37.0
2013-11-21,201.0
2015-11-21,438.0
2015-11-21,18.0
2015-11-21,201.0
2013-12-06,311.0
2013-12-06,219.0
2013-12-06,384.0
2015-12-06,347.0
2015-12-06,201.0
2015-12-06,365.0
2013-12-22,530.0
2015-12-22,548.0
2014-05-07,384.0
2014-05-07,201.0
2016-05-07,329.0
2016-05-07,238.0
2013-09-10,17.0
2015-09-10,12.0
2013-10-26,49.0
2013-10-26,8.0
2015-10-26,49.0
2015-10-26,12.0
2014-01-14,29.0
2014-01-14,30.0
2016-01-14,24.0
2016-01-14,34.0
2014-02-04,49.0
2014-02-04,12.0
2016-02-04,50.0
2016-02-04,15.0
2013-09-27,282.0
2015-09-27,323.0
2013-12-28,161.0
2013-12-28,161.0
2015-12-28,121.0
2015-12-28,121.0
2013-11-05,56.0
2015-11-05,51.0
2013-11-24,51.0
2013-11-24,47.0
2013-11-24,51.0
2015-11-24,42.0
2015-11-24,33.0
2015-11-24,37.0
2014-01-05,140.0
2016-01-05,135.0
2014-01-20,107.0
2016-01-20,116.0
2014-04-23,33.0
2014-04-23,19.0
2016-04-23,28.0
2016-04-23,14.0
2014-01-07,13.0
2016-01-07,15.0
2013-11-17,644.0
2013-11-17,399.0
2015-11-17,706.0
2015-11-17,368.0
2014-02-28,128.0
2016-02-28,91.0
2013-10-25,431.0
2013-10-25,413.0
2015-10-25,431.0
2015-10-25,413.0
2013-12-15,207.0
2013-12-15,379.0
2015-12-15,224.0
2015-12-15,396.0
2014-04-09,327.0
2016-04-09,362.0
2014-05-26,138.0
2016-05-26,172.0
2013-08-26,14.0
2015-08-26,9.0
2013-10-27,10.0
2015-10-27,9.0
2014-07-05,21.0
2014-07-05,9.0
2016-07-05,16.0
2016-07-05,7.0
2013-08-29,25.0
2013-08-29,25.0
2015-08-29,33.0
2015-08-29,16.0
2014-03-09,57.0
2014-03-09,103.0
2016-03-09,62.0
2016-03-09,111.0
